"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	2562495	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	2636845	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	2713885	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	2784593	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	2831801	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	2878120	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	2917176	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	2950092	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	3008647	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	3068438	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	10	3117911	Unreliable	Unreliable	0.14221	0.54539	0.09448
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	11	3186661	Unreliable	Unreliable	0.18937	0.67876	0.11655
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	21	3251376	0.64588	0.66092	0.40371	1.02074	0.14628
	"Florida"	"12"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	32	3306283	0.96785	0.95510	0.64894	1.35569	0.17157
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	95	10552506	0.90026	1.04019	0.83957	1.27430	0.10767
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	122	10591476	1.15187	1.34074	1.10083	1.58066	0.12241
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	147	10688234	1.37534	1.55798	1.30375	1.81222	0.12971
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	146	10779849	1.35438	1.55462	1.30061	1.80862	0.12959
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	159	10861131	1.46394	1.67117	1.40880	1.93355	0.13386
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	102	10999877	0.92728	1.06547	0.85598	1.27496	0.10688
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	69	11127642	0.62008	0.73600	0.57153	0.93306	0.08952
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	64	11166115	0.57316	0.65115	0.49923	0.83474	0.08294
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	51	11142551	0.45770	0.51511	0.38108	0.68100	0.07382
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	73	11102797	0.65749	0.74641	0.58295	0.94149	0.08881
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	55	11060801	0.49725	0.58469	0.43797	0.76478	0.08026
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	22	11065171	0.19882	0.21808	0.13321	0.33681	0.04818
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	38	11108717	0.34207	0.42723	0.30081	0.58889	0.07070
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	68	11159932	0.60932	0.72589	0.56022	0.92520	0.08982
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	133	11192046	1.18834	1.47341	1.21760	1.72922	0.13051
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	261	11266728	2.31656	2.88806	2.53076	3.24536	0.18230
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	441	11379110	3.87552	4.86900	4.40360	5.33439	0.23745
	"Florida"	"12"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	500	11490338	4.35148	5.36060	4.87564	5.84556	0.24743
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	2317980	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	2364537	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	2433635	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	2484612	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	2530144	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	2589688	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	2652289	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	2750215	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	2830139	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	2893777	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	2947035	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	2977596	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	3027792	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	3074712	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	3115077	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	21	3165593	0.66338	0.68537	0.42426	1.04766	0.15122
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	35	3222122	1.08624	1.05142	0.72814	1.46925	0.17946
	"Georgia"	"13"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	25	3283662	0.76135	0.74128	0.47972	1.09428	0.14961
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	5156629	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	5179057	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	5233641	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	5259775	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	5278178	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	5307497	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	5340448	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	5399688	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	10	5445088	Unreliable	Unreliable	0.08984	0.34455	0.06004
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	18	5476294	Unreliable	Unreliable	0.19731	0.52615	0.07901
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	16	5490015	Unreliable	Unreliable	0.16889	0.47982	0.07480
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	5493370	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	26	5519052	0.47110	0.51558	0.33680	0.75545	0.10138
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	30	5541576	0.54136	0.58088	0.39192	0.82924	0.10666
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	57	5550966	1.02685	1.12806	0.85212	1.46487	0.15035
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	123	5565013	2.21024	2.43930	2.00436	2.87424	0.22191
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	180	5582744	3.22422	3.58165	3.05398	4.10932	0.26922
	"Georgia"	"13"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	190	5588102	3.40008	3.66010	3.13185	4.18835	0.26952
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	28055	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	27330	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	29262	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	30513	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	29934	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	29291	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	29952	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	29975	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	28856	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	28957	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	29029	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	29066	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	34000	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	36350	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	38882	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	Suppressed	40966	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	Suppressed	43329	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	Suppressed	37673	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	324217	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	321739	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	325086	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	329581	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	332322	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	338695	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	345967	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	352227	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	350688	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	355214	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	357114	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	360318	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	365729	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	369051	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	374620	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	10	377241	Unreliable	Unreliable	1.11493	4.62861	0.80102
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	11	378823	Unreliable	Unreliable	1.41152	5.41320	0.92204
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	12	368734	Unreliable	Unreliable	1.67307	5.99677	1.00556
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	5573	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	6458	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	7269	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	7855	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	8488	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	9174	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	9927	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	10647	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	11344	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	11887	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	12506	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	12448	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	14011	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	13891	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	14865	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	Suppressed	15650	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	Suppressed	16109	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	Suppressed	16444	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	1143570	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	1153745	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	1170418	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	1183683	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	1199172	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	1219145	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	1245151	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	1273279	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	1297600	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	1316513	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	1328005	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	1335560	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	1343561	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	1350331	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	1359666	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	10	1373405	Unreliable	Unreliable	0.35537	1.36284	0.23864
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	15	1385662	Unreliable	Unreliable	0.69267	2.04122	0.32148
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	23	1407509	1.63409	1.83755	1.16484	2.75722	0.38636
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	1883947	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	1893330	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	1896926	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	18	1896693	Unreliable	Unreliable	0.59761	1.59363	0.23800
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	1894365	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	1893746	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	1890889	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	11	1890330	Unreliable	Unreliable	0.31622	1.13343	0.19142
