"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	36350	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	38882	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	Suppressed	40966	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	Suppressed	43329	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	Suppressed	37673	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	22	324217	6.78558	6.14782	3.85278	9.30786	1.31524
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	19	321739	Unreliable	Unreliable	3.09682	8.03238	1.18344
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	25	325086	7.69027	6.66224	4.31147	9.83480	1.33999
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	26	329581	7.88880	7.04661	4.56021	10.40220	1.39794
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	28	332322	8.42556	7.98823	5.26432	11.62247	1.53128
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	37	338695	10.92428	9.92145	6.94889	13.73546	1.66289
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	40	345967	11.56180	10.28567	7.27876	14.11790	1.66067
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	36	352227	10.22068	9.13855	6.36537	12.70954	1.54339
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	50	350688	14.25769	12.70267	9.33341	16.89188	1.84515
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	33	355214	9.29017	8.46673	5.75272	12.01785	1.50933
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	37	357114	10.36084	9.09292	6.33358	12.64607	1.54032
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	43	360318	11.93390	10.99018	7.81512	15.02391	1.74939
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	50	365729	13.67132	12.31563	8.98314	16.47930	1.82758
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	37	369051	10.02571	9.62746	6.66731	13.45342	1.65002
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	37	374620	9.87668	8.65140	5.99136	12.08947	1.49435
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	45	377241	11.92871	10.64233	7.63715	14.43749	1.65211
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	36	378823	9.50312	8.56143	5.89326	12.02341	1.50138
	"Hawaii"	"15"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	38	368734	10.30553	9.51518	6.58955	13.29652	1.62863
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	5573	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	6458	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	7269	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	7855	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	8488	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	9174	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	9927	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	10647	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	11344	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	11887	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	12506	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	12448	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	14011	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	13891	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	14865	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	Suppressed	15650	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	Suppressed	16109	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	Suppressed	16444	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	29	1143570	2.53592	2.58151	1.72889	3.70749	0.48005
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	28	1153745	2.42688	2.46978	1.64114	3.56952	0.46760
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	47	1170418	4.01566	4.13614	3.03907	5.50019	0.60507
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	41	1183683	3.46377	3.56108	2.55550	4.83099	0.55860
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	51	1199172	4.25293	4.36673	3.24107	5.75701	0.61522
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	47	1219145	3.85516	4.01829	2.94191	5.35984	0.59068
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	48	1245151	3.85495	3.98051	2.92472	5.29324	0.58152
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	63	1273279	4.94786	5.22794	4.00821	6.70196	0.66575
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	58	1297600	4.46979	4.59124	3.47736	5.94850	0.60960
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	70	1316513	5.31708	5.40641	4.19829	6.85392	0.65790
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	55	1328005	4.14155	4.27647	3.20338	5.59371	0.58693
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	75	1335560	5.61562	5.80731	4.54387	7.31332	0.68214
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	74	1343561	5.50775	5.74400	4.48612	7.24525	0.68101
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	57	1350331	4.22119	4.41538	3.32629	5.74724	0.59620
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	70	1359666	5.14832	5.04567	3.90232	6.41935	0.62057
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	74	1373405	5.38807	5.55945	4.34199	7.01247	0.65965
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	86	1385662	6.20642	6.88534	5.48411	8.53542	0.75603
	"Idaho"	"16"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	110	1407509	7.81523	8.22954	6.65226	9.80681	0.80473
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	186	1883947	9.87289	10.61821	9.08146	12.15497	0.78406
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	207	1893330	10.93312	11.79819	10.18443	13.41195	0.82335
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	161	1896926	8.48742	9.15664	7.73732	10.57596	0.72414
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	165	1896693	8.69935	9.34549	7.91743	10.77355	0.72860
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	124	1894365	6.54573	7.06351	5.81819	8.30883	0.63537
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	131	1893746	6.91751	7.40027	6.13076	8.66978	0.64771
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	132	1890889	6.98084	7.49320	6.21114	8.77525	0.65411
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	268	1890330	14.17742	15.14528	13.32545	16.96510	0.92848
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	148	1890005	7.83067	8.19863	6.87116	9.52610	0.67728
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	149	1890098	7.88319	8.45467	7.08773	9.82162	0.69742
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	156	1891178	8.24883	8.67853	7.30608	10.05098	0.70023
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	124	1892596	6.55185	6.83629	5.61991	8.05267	0.62060
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	145	1895511	7.64965	8.00220	6.68139	9.32301	0.67388
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	182	1891609	9.62144	9.78894	8.34973	11.22815	0.73429
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	188	1887329	9.96117	10.06421	8.60294	11.52548	0.74555
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	225	1885164	11.93530	11.92019	10.33460	13.50578	0.80897
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	219	1882676	11.63238	11.61041	10.04472	13.17610	0.79882
	"Illinois"	"17"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	438	1874281	23.36896	23.52395	21.27764	25.77027	1.14608
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	247	8552657	2.88799	2.89403	2.53255	3.25550	0.18443
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	294	8523989	3.44909	3.46087	3.06437	3.85736	0.20229
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	310	8494770	3.64930	3.62262	3.21845	4.02679	0.20621
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	347	8462214	4.10058	4.09929	3.66664	4.53194	0.22074
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	295	8429531	3.49960	3.54597	3.13967	3.95227	0.20730
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	359	8402101	4.27274	4.36452	3.91097	4.81806	0.23140
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	401	8364005	4.79435	4.84910	4.37131	5.32690	0.24377
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	520	8332730	6.24045	6.37377	5.82142	6.92612	0.28181
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	481	8316298	5.78382	5.89833	5.36542	6.43124	0.27189
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	605	8298804	7.29021	7.45917	6.85778	8.06056	0.30683
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	650	8281853	7.84849	8.01518	7.39021	8.64015	0.31886
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	665	8266364	8.04465	8.29946	7.65885	8.94007	0.32684
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	667	8234614	8.09995	8.33198	7.68958	8.97438	0.32776
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	853	8203287	10.39827	10.70639	9.97449	11.43828	0.37342
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	747	8173563	9.13922	9.42468	8.73564	10.11372	0.35155
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	869	8115541	10.70785	11.16795	10.40889	11.92702	0.38728
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	1006	8051817	12.49407	13.05312	12.22614	13.88010	0.42193
	"Illinois"	"17"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	1230	7992973	15.38852	16.19885	15.27088	17.12682	0.47345
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	517559	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	524420	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	536006	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	544192	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	553407	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	562579	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	572591	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	584556	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	594972	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	23	605411	3.79907	3.95526	2.50728	5.93482	0.83351
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	22	614598	3.57958	3.91180	2.45149	5.92251	0.83847
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	24	621681	3.86050	3.89368	2.49476	5.79348	0.80100
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	20	629416	3.17755	3.39129	2.07150	5.23758	0.76709
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	33	636614	5.18367	5.28487	3.61485	7.46065	0.93071
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	22	645175	3.40993	3.59113	2.22298	5.48943	0.77631
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	22	653454	3.36673	3.48539	2.18426	5.27692	0.75089
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	28	660134	4.24156	4.42094	2.91344	6.43225	0.84945
	"Indiana"	"18"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	69	666231	10.35677	10.75357	8.33391	13.65661	1.31461
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	39	5254145	0.74227	0.74137	0.52719	1.01348	0.11874
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	36	5259589	0.68446	0.67847	0.47520	0.93929	0.11313
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	57	5270277	1.08154	1.09065	0.82605	1.41307	0.14459
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	57	5270784	1.08143	1.10470	0.83669	1.43127	0.14662
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	117	5280478	2.21571	2.24613	1.83779	2.65447	0.20834
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	128	5285749	2.42161	2.45628	2.02887	2.88369	0.21806
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	147	5295951	2.77571	2.80293	2.34680	3.25905	0.23272
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	169	5311567	3.18174	3.25526	2.76087	3.74965	0.25224
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	228	5323746	4.28270	4.40910	3.83193	4.98628	0.29448
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	280	5335910	5.24746	5.43926	4.79542	6.08310	0.32849
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	295	5339955	5.52439	5.54272	4.90033	6.18510	0.32775
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	262	5342492	4.90408	5.02396	4.40663	5.64128	0.31496
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	330	5348580	6.16986	6.35386	5.65609	7.05164	0.35601
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	337	5346605	6.30307	6.68243	5.95742	7.40743	0.36990
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	327	5353124	6.10858	6.43546	5.72578	7.14515	0.36209
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	428	5352020	7.99698	8.46929	7.65147	9.28711	0.41725
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	496	5348812	9.27309	9.85118	8.96854	10.73381	0.45032
	"Indiana"	"18"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	706	5340258	13.22034	14.13353	13.06955	15.19750	0.54284
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	63797	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	67950	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	70698	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	73089	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	75705	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	78706	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	82129	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	86276	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	90707	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	95252	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	99246	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	102091	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	105319	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	108786	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	12	113507	Unreliable	Unreliable	7.07278	25.35094	4.26752
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	Suppressed	118789	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	11	123206	Unreliable	Unreliable	5.91063	22.66733	3.81828
	"Iowa"	"19"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	10	128561	Unreliable	Unreliable	5.03086	19.29338	3.36728
	"Iowa"	"19"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	12	2737420	Unreliable	Unreliable	0.23209	0.78461	0.12971
	"Iowa"	"19"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	19	2727440	Unreliable	Unreliable	0.43325	1.12374	0.16538
	"Iowa"	"19"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	22	2720741	0.80860	0.83559	0.52366	1.26509	0.17928
	"Iowa"	"19"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	32	2712768	1.17961	1.21867	0.83357	1.72039	0.21667
	"Iowa"	"19"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	37	2709662	1.36548	1.44172	1.01510	1.98722	0.23857
