"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Alabama"	"01"	"1999"	"1999"	10	4430141	Unreliable	Unreliable	0.10400	0.39883	0.06898
	"Alabama"	"01"	"2000"	"2000"	11	4447100	Unreliable	Unreliable	0.12126	0.43465	0.07361
	"Alabama"	"01"	"2001"	"2001"	Suppressed	4467634	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alabama"	"01"	"2002"	"2002"	Suppressed	4480089	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alabama"	"01"	"2003"	"2003"	Suppressed	4503491	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alabama"	"01"	"2004"	"2004"	12	4530729	Unreliable	Unreliable	0.15141	0.51186	0.08486
	"Alabama"	"01"	"2005"	"2005"	11	4569805	Unreliable	Unreliable	0.11788	0.42252	0.07214
	"Alabama"	"01"	"2006"	"2006"	22	4628981	0.47527	0.48514	0.30403	0.73451	0.10441
	"Alabama"	"01"	"2007"	"2007"	21	4672840	0.44941	0.44793	0.27728	0.68471	0.09845
	"Alabama"	"01"	"2008"	"2008"	19	4718206	Unreliable	Unreliable	0.24754	0.64207	0.09485
	"Alabama"	"01"	"2009"	"2009"	31	4757938	0.65154	0.66936	0.45162	0.95556	0.12246
	"Alabama"	"01"	"2010"	"2010"	34	4779736	0.71134	0.73558	0.50633	1.03302	0.12788
	"Alabama"	"01"	"2011"	"2011"	19	4802740	Unreliable	Unreliable	0.25987	0.69298	0.10204
	"Alabama"	"01"	"2012"	"2012"	16	4822023	Unreliable	Unreliable	0.18721	0.55168	0.08580
	"Alabama"	"01"	"2013"	"2013"	30	4833722	0.62064	0.60251	0.40351	0.86530	0.11274
	"Alabama"	"01"	"2014"	"2014"	47	4849377	0.96920	0.98190	0.71621	1.31387	0.14656
	"Alabama"	"01"	"2015"	"2015"	70	4858979	1.44063	1.55124	1.20460	1.96657	0.18820
	"Alabama"	"01"	"2016"	"2016"	157	4863300	3.22826	3.49036	2.93614	4.04457	0.28276
	"Alaska"	"02"	"1999"	"1999"	Suppressed	624779	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2000"	"2000"	Suppressed	626932	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2001"	"2001"	Suppressed	633714	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2002"	"2002"	Suppressed	642337	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2003"	"2003"	Suppressed	648414	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2004"	"2004"	Suppressed	659286	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2005"	"2005"	Suppressed	666946	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2006"	"2006"	Suppressed	675302	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2007"	"2007"	Suppressed	680300	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2008"	"2008"	13	687455	Unreliable	Unreliable	0.98831	3.34109	0.56206
	"Alaska"	"02"	"2009"	"2009"	22	698895	3.14783	2.91080	1.80185	4.44948	0.63174
	"Alaska"	"02"	"2010"	"2010"	10	710231	Unreliable	Unreliable	0.66290	2.75203	0.49184
	"Alaska"	"02"	"2011"	"2011"	Suppressed	722718	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2012"	"2012"	Suppressed	731449	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Alaska"	"02"	"2013"	"2013"	12	735132	Unreliable	Unreliable	0.75677	2.71248	0.44812
	"Alaska"	"02"	"2014"	"2014"	14	736732	Unreliable	Unreliable	1.07635	3.30329	0.53484
	"Alaska"	"02"	"2015"	"2015"	14	738432	Unreliable	Unreliable	0.95722	2.93767	0.47467
	"Alaska"	"02"	"2016"	"2016"	Suppressed	741894	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"1999"	"1999"	22	5023823	0.43791	0.46816	0.29339	0.70880	0.10028
	"Arizona"	"04"	"2000"	"2000"	17	5130632	Unreliable	Unreliable	0.20265	0.55698	0.08488
	"Arizona"	"04"	"2001"	"2001"	20	5273477	0.37926	0.39545	0.24155	0.61074	0.08866
	"Arizona"	"04"	"2002"	"2002"	21	5396255	0.38916	0.37841	0.23114	0.58442	0.08515
	"Arizona"	"04"	"2003"	"2003"	22	5510364	0.39925	0.41757	0.26169	0.63221	0.08939
	"Arizona"	"04"	"2004"	"2004"	28	5652404	0.49536	0.53209	0.35357	0.76903	0.10093
	"Arizona"	"04"	"2005"	"2005"	35	5839077	0.59941	0.63914	0.44519	0.88889	0.10870
	"Arizona"	"04"	"2006"	"2006"	54	6029141	0.89565	0.91569	0.68591	1.19774	0.12544
	"Arizona"	"04"	"2007"	"2007"	38	6167681	0.61611	0.61934	0.43828	0.85009	0.10104
	"Arizona"	"04"	"2008"	"2008"	49	6280362	0.78021	0.84244	0.62115	1.11695	0.12154
	"Arizona"	"04"	"2009"	"2009"	55	6343154	0.86708	0.87011	0.65365	1.13530	0.11814
	"Arizona"	"04"	"2010"	"2010"	68	6392017	1.06383	1.04324	0.80684	1.32726	0.12802
	"Arizona"	"04"	"2011"	"2011"	40	6482505	0.61705	0.55874	0.39732	0.76382	0.08924
	"Arizona"	"04"	"2012"	"2012"	36	6553255	0.54935	0.55673	0.38778	0.77428	0.09449
	"Arizona"	"04"	"2013"	"2013"	52	6626624	0.78471	0.80761	0.59943	1.06474	0.11381
	"Arizona"	"04"	"2014"	"2014"	57	6731484	0.84677	0.83788	0.63121	1.09062	0.11322
	"Arizona"	"04"	"2015"	"2015"	72	6828065	1.05447	1.06789	0.83088	1.35148	0.12855
	"Arizona"	"04"	"2016"	"2016"	123	6931071	1.77462	1.82850	1.49874	2.15826	0.16824
	"Arkansas"	"05"	"1999"	"1999"	Suppressed	2651860	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"2000"	"2000"	Suppressed	2673400	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"2001"	"2001"	Suppressed	2691571	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"2002"	"2002"	24	2705927	0.88694	0.94975	0.60852	1.41315	0.19441
	"Arkansas"	"05"	"2003"	"2003"	26	2724816	0.95419	0.99084	0.64725	1.45182	0.19525
	"Arkansas"	"05"	"2004"	"2004"	30	2749686	1.09103	1.12157	0.75114	1.61077	0.20651
	"Arkansas"	"05"	"2005"	"2005"	26	2781097	0.93488	0.97986	0.64007	1.43572	0.19322
	"Arkansas"	"05"	"2006"	"2006"	31	2821761	1.09860	1.13746	0.76744	1.62379	0.20630
	"Arkansas"	"05"	"2007"	"2007"	27	2848650	0.94782	0.96665	0.63145	1.41637	0.18781
	"Arkansas"	"05"	"2008"	"2008"	43	2874554	1.49588	1.60527	1.15694	2.16986	0.24755
	"Arkansas"	"05"	"2009"	"2009"	59	2896843	2.03670	2.09403	1.59008	2.70702	0.27554
	"Arkansas"	"05"	"2010"	"2010"	57	2915918	1.95479	2.06992	1.55936	2.69429	0.27800
	"Arkansas"	"05"	"2011"	"2011"	29	2937979	0.98707	1.01770	0.67625	1.47087	0.19131
	"Arkansas"	"05"	"2012"	"2012"	20	2949131	0.67817	0.70624	0.42521	1.10288	0.16051
	"Arkansas"	"05"	"2013"	"2013"	31	2959373	1.04752	1.07456	0.72501	1.53400	0.19667
	"Arkansas"	"05"	"2014"	"2014"	32	2966369	1.07876	1.15705	0.78616	1.64234	0.20861
	"Arkansas"	"05"	"2015"	"2015"	44	2978204	1.47740	1.54882	1.12088	2.08624	0.23750
	"Arkansas"	"05"	"2016"	"2016"	38	2988248	1.27165	1.31785	0.92788	1.81648	0.21810
	"California"	"06"	"1999"	"1999"	87	33499204	0.25971	0.27058	0.21613	0.33457	0.02937
	"California"	"06"	"2000"	"2000"	68	33871648	0.20076	0.21010	0.16283	0.26682	0.02573
	"California"	"06"	"2001"	"2001"	31	34479458	0.08991	0.09108	0.06052	0.13164	0.01728
	"California"	"06"	"2002"	"2002"	117	34871843	0.33551	0.34001	0.27812	0.40190	0.03158
	"California"	"06"	"2003"	"2003"	119	35253159	0.33756	0.35243	0.28888	0.41598	0.03243
	"California"	"06"	"2004"	"2004"	140	35574576	0.39354	0.40952	0.34145	0.47758	0.03473
	"California"	"06"	"2005"	"2005"	123	35827943	0.34331	0.33680	0.27668	0.39692	0.03067
	"California"	"06"	"2006"	"2006"	154	36021202	0.42753	0.41919	0.35258	0.48580	0.03398
	"California"	"06"	"2007"	"2007"	138	36250311	0.38069	0.36592	0.30417	0.42766	0.03150
	"California"	"06"	"2008"	"2008"	155	36604337	0.42345	0.40327	0.33915	0.46740	0.03272
	"California"	"06"	"2009"	"2009"	201	36961229	0.54381	0.53250	0.45825	0.60675	0.03788
	"California"	"06"	"2010"	"2010"	205	37253956	0.55028	0.53014	0.45692	0.60337	0.03736
	"California"	"06"	"2011"	"2011"	164	37691912	0.43511	0.41971	0.35442	0.48500	0.03331
	"California"	"06"	"2012"	"2012"	146	38041430	0.38379	0.37332	0.31227	0.43438	0.03115
	"California"	"06"	"2013"	"2013"	176	38332521	0.45914	0.42275	0.35943	0.48606	0.03230
	"California"	"06"	"2014"	"2014"	194	38802500	0.49997	0.47033	0.40321	0.53745	0.03425
	"California"	"06"	"2015"	"2015"	229	39144818	0.58501	0.54744	0.47554	0.61934	0.03668
	"California"	"06"	"2016"	"2016"	355	39250017	0.90446	0.89743	0.80283	0.99202	0.04826
	"Colorado"	"08"	"1999"	"1999"	21	4226018	0.49692	0.49623	0.30311	0.76639	0.10992
	"Colorado"	"08"	"2000"	"2000"	25	4301261	0.58122	0.58158	0.37637	0.85853	0.11730
	"Colorado"	"08"	"2001"	"2001"	19	4425687	Unreliable	Unreliable	0.24737	0.64161	0.09497
	"Colorado"	"08"	"2002"	"2002"	30	4490406	0.66809	0.65134	0.43622	0.93544	0.12007
	"Colorado"	"08"	"2003"	"2003"	22	4528732	0.48579	0.47660	0.29868	0.72157	0.10230
	"Colorado"	"08"	"2004"	"2004"	22	4575013	0.48087	0.47753	0.29926	0.72299	0.10274
	"Colorado"	"08"	"2005"	"2005"	35	4631888	0.75563	0.73744	0.51365	1.02560	0.12534
	"Colorado"	"08"	"2006"	"2006"	27	4720423	0.57198	0.54193	0.35401	0.79406	0.10530
	"Colorado"	"08"	"2007"	"2007"	44	4803868	0.91593	0.86310	0.62462	1.16259	0.13144
	"Colorado"	"08"	"2008"	"2008"	39	4889730	0.79759	0.78124	0.55285	1.07232	0.12628
	"Colorado"	"08"	"2009"	"2009"	68	4972195	1.36761	1.31831	1.01958	1.67723	0.16201
	"Colorado"	"08"	"2010"	"2010"	58	5029196	1.15327	1.10796	0.83916	1.43550	0.14722
	"Colorado"	"08"	"2011"	"2011"	78	5116796	1.52439	1.57583	1.24158	1.97239	0.18057
	"Colorado"	"08"	"2012"	"2012"	52	5187582	1.00239	0.94572	0.70416	1.24346	0.13283
	"Colorado"	"08"	"2013"	"2013"	67	5268367	1.27174	1.19092	0.91913	1.51792	0.14799
	"Colorado"	"08"	"2014"	"2014"	80	5355866	1.49369	1.47343	1.16469	1.83891	0.16734
	"Colorado"	"08"	"2015"	"2015"	64	5456574	1.17290	1.17308	0.89939	1.50383	0.14881
	"Colorado"	"08"	"2016"	"2016"	72	5540545	1.29951	1.26244	0.98414	1.59502	0.15109
	"Connecticut"	"09"	"1999"	"1999"	Suppressed	3386401	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Connecticut"	"09"	"2000"	"2000"	Suppressed	3405565	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Connecticut"	"09"	"2001"	"2001"	Suppressed	3432835	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Connecticut"	"09"	"2002"	"2002"	Suppressed	3458749	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Connecticut"	"09"	"2003"	"2003"	Suppressed	3484336	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Connecticut"	"09"	"2004"	"2004"	10	3496094	Unreliable	Unreliable	0.13516	0.51835	0.08921
	"Connecticut"	"09"	"2005"	"2005"	10	3506956	Unreliable	Unreliable	0.13706	0.52564	0.09072
	"Connecticut"	"09"	"2006"	"2006"	11	3517460	Unreliable	Unreliable	0.14792	0.53018	0.09035
	"Connecticut"	"09"	"2007"	"2007"	22	3527270	0.62371	0.61261	0.38392	0.92750	0.13174
	"Connecticut"	"09"	"2008"	"2008"	16	3545579	Unreliable	Unreliable	0.24644	0.70015	0.10875
	"Connecticut"	"09"	"2009"	"2009"	20	3561807	0.56151	0.50896	0.30643	0.79481	0.11559
	"Connecticut"	"09"	"2010"	"2010"	22	3574097	0.61554	0.61157	0.37857	0.93485	0.13202
	"Connecticut"	"09"	"2011"	"2011"	13	3580709	Unreliable	Unreliable	0.19197	0.61651	0.10150
	"Connecticut"	"09"	"2012"	"2012"	15	3590347	Unreliable	Unreliable	0.22944	0.70415	0.11120
	"Connecticut"	"09"	"2013"	"2013"	53	3596080	1.47383	1.40410	1.04215	1.85114	0.19793
	"Connecticut"	"09"	"2014"	"2014"	94	3596677	2.61352	2.73203	2.19688	3.35813	0.28796
	"Connecticut"	"09"	"2015"	"2015"	211	3590886	5.87599	6.05186	5.21597	6.88775	0.42647
	"Connecticut"	"09"	"2016"	"2016"	500	3576452	13.98034	14.81692	13.48532	16.14853	0.67939
	"Delaware"	"10"	"1999"	"1999"	Suppressed	774990	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Delaware"	"10"	"2000"	"2000"	Suppressed	783600	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Delaware"	"10"	"2001"	"2001"	Suppressed	795699	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Delaware"	"10"	"2002"	"2002"	Suppressed	806169	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Delaware"	"10"	"2003"	"2003"	Suppressed	818003	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Delaware"	"10"	"2004"	"2004"	Suppressed	830803	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Delaware"	"10"	"2005"	"2005"	Suppressed	845150	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Delaware"	"10"	"2006"	"2006"	12	859268	Unreliable	Unreliable	0.74945	2.53362	0.42028
	"Delaware"	"10"	"2007"	"2007"	Suppressed	871749	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Delaware"	"10"	"2008"	"2008"	Suppressed	883874	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Delaware"	"10"	"2009"	"2009"	19	891730	Unreliable	Unreliable	1.22688	3.27169	0.48187
	"Delaware"	"10"	"2010"	"2010"	14	897934	Unreliable	Unreliable	0.84720	2.60001	0.42107
	"Delaware"	"10"	"2011"	"2011"	13	907135	Unreliable	Unreliable	0.72127	2.31640	0.38287
	"Delaware"	"10"	"2012"	"2012"	17	917092	Unreliable	Unreliable	0.95774	2.72102	0.41515
	"Delaware"	"10"	"2013"	"2013"	22	925749	2.37645	2.51248	1.55527	3.84060	0.54808
	"Delaware"	"10"	"2014"	"2014"	29	935614	3.09957	3.03944	2.01968	4.39285	0.57718
	"Delaware"	"10"	"2015"	"2015"	38	945934	4.01719	4.30932	3.03415	5.93983	0.70809
	"Delaware"	"10"	"2016"	"2016"	79	952065	8.29775	8.69003	6.83523	10.89304	1.00050
	"District of Columbia"	"11"	"1999"	"1999"	Suppressed	570213	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2000"	"2000"	Suppressed	572059	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2001"	"2001"	Suppressed	574504	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2002"	"2002"	Suppressed	573158	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2003"	"2003"	Suppressed	568502	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2004"	"2004"	Suppressed	567754	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2005"	"2005"	Suppressed	567136	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2006"	"2006"	Suppressed	570681	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2007"	"2007"	Suppressed	574404	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2008"	"2008"	Suppressed	580236	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2009"	"2009"	Suppressed	592228	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2010"	"2010"	Suppressed	601723	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2011"	"2011"	Suppressed	617996	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2012"	"2012"	Suppressed	632323	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2013"	"2013"	Suppressed	646449	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"District of Columbia"	"11"	"2014"	"2014"	13	658893	Unreliable	Unreliable	1.03131	3.31212	0.54651
	"District of Columbia"	"11"	"2015"	"2015"	26	672228	3.86774	3.89969	2.52368	5.75672	0.77484
	"District of Columbia"	"11"	"2016"	"2016"	129	681170	18.93800	19.15331	15.79541	22.51120	1.71321
	"Florida"	"12"	"1999"	"1999"	59	15759421	0.37438	0.39340	0.29872	0.50856	0.05150
	"Florida"	"12"	"2000"	"2000"	84	15982378	0.52558	0.53218	0.42326	0.66058	0.05887
	"Florida"	"12"	"2001"	"2001"	117	16356966	0.71529	0.72530	0.59351	0.85708	0.06724
	"Florida"	"12"	"2002"	"2002"	136	16689370	0.81489	0.81903	0.68069	0.95736	0.07058
	"Florida"	"12"	"2003"	"2003"	175	17004085	1.02916	1.06672	0.90788	1.22555	0.08104
	"Florida"	"12"	"2004"	"2004"	160	17415318	0.91873	0.91318	0.77074	1.05561	0.07267
	"Florida"	"12"	"2005"	"2005"	144	17842038	0.80708	0.81876	0.68370	0.95381	0.06890
	"Florida"	"12"	"2006"	"2006"	131	18166990	0.72109	0.70386	0.58265	0.82507	0.06184
	"Florida"	"12"	"2007"	"2007"	137	18367842	0.74587	0.72773	0.60445	0.85100	0.06289
	"Florida"	"12"	"2008"	"2008"	132	18527305	0.71246	0.70761	0.58514	0.83007	0.06248
	"Florida"	"12"	"2009"	"2009"	171	18652644	0.91676	0.90552	0.76769	1.04335	0.07032
	"Florida"	"12"	"2010"	"2010"	146	18801310	0.77654	0.76321	0.63733	0.88909	0.06422
	"Florida"	"12"	"2011"	"2011"	138	19057542	0.72412	0.70642	0.58594	0.82689	0.06147
	"Florida"	"12"	"2012"	"2012"	162	19317568	0.83861	0.81549	0.68657	0.94441	0.06578
	"Florida"	"12"	"2013"	"2013"	200	19552860	1.02287	1.02294	0.87766	1.16823	0.07412
	"Florida"	"12"	"2014"	"2014"	343	19893297	1.72420	1.79790	1.60336	1.99244	0.09926
	"Florida"	"12"	"2015"	"2015"	610	20271272	3.00918	3.19366	2.93512	3.45219	0.13190
	"Florida"	"12"	"2016"	"2016"	1566	20612439	7.59735	8.34390	7.92275	8.76505	0.21487
	"Georgia"	"13"	"1999"	"1999"	11	8045965	Unreliable	Unreliable	0.07224	0.25894	0.04409
	"Georgia"	"13"	"2000"	"2000"	12	8186453	Unreliable	Unreliable	0.08179	0.27651	0.04609
	"Georgia"	"13"	"2001"	"2001"	27	8377038	0.32231	0.31639	0.20851	0.46034	0.06144
	"Georgia"	"13"	"2002"	"2002"	36	8508256	0.42312	0.43421	0.30412	0.60113	0.07252
	"Georgia"	"13"	"2003"	"2003"	36	8622793	0.41750	0.41042	0.28745	0.56819	0.06876
	"Georgia"	"13"	"2004"	"2004"	35	8769252	0.39912	0.38329	0.26544	0.53561	0.06531
	"Georgia"	"13"	"2005"	"2005"	47	8925922	0.52656	0.51648	0.37949	0.68681	0.07560
	"Georgia"	"13"	"2006"	"2006"	57	9155813	0.62256	0.62945	0.47548	0.81739	0.08389
	"Georgia"	"13"	"2007"	"2007"	65	9349988	0.69519	0.68890	0.53053	0.87971	0.08594
	"Georgia"	"13"	"2008"	"2008"	57	9504843	0.59969	0.60713	0.45862	0.78841	0.08094
	"Georgia"	"13"	"2009"	"2009"	83	9620846	0.86271	0.86342	0.68670	1.07172	0.09561
	"Georgia"	"13"	"2010"	"2010"	103	9687653	1.06321	1.04207	0.83959	1.24455	0.10331
	"Georgia"	"13"	"2011"	"2011"	86	9815210	0.87619	0.88609	0.70678	1.09704	0.09656
	"Georgia"	"13"	"2012"	"2012"	61	9919945	0.61492	0.61373	0.46834	0.78999	0.07931
	"Georgia"	"13"	"2013"	"2013"	80	9992167	0.80063	0.77283	0.61089	0.96453	0.08770
	"Georgia"	"13"	"2014"	"2014"	174	10097343	1.72323	1.73475	1.47479	1.99471	0.13263
	"Georgia"	"13"	"2015"	"2015"	284	10214860	2.78026	2.80448	2.47536	3.13360	0.16792
	"Georgia"	"13"	"2016"	"2016"	277	10310371	2.68662	2.68146	2.36197	3.00094	0.16300
	"Hawaii"	"15"	"1999"	"1999"	Suppressed	1210300	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2000"	"2000"	Suppressed	1211537	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2001"	"2001"	Suppressed	1225948	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2002"	"2002"	Suppressed	1239613	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2003"	"2003"	Suppressed	1251154	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2004"	"2004"	Suppressed	1273569	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2005"	"2005"	Suppressed	1292729	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2006"	"2006"	Suppressed	1309731	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2007"	"2007"	Suppressed	1315675	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2008"	"2008"	Suppressed	1332213	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2009"	"2009"	Suppressed	1346717	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2010"	"2010"	Suppressed	1360301	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2011"	"2011"	Suppressed	1374810	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2012"	"2012"	Suppressed	1392313	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2013"	"2013"	Suppressed	1404054	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2014"	"2014"	Suppressed	1419561	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Hawaii"	"15"	"2015"	"2015"	13	1431603	Unreliable	Unreliable	0.47295	1.59887	0.26271
	"Hawaii"	"15"	"2016"	"2016"	Suppressed	1428557	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"1999"	"1999"	Suppressed	1275674	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2000"	"2000"	Suppressed	1293953	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2001"	"2001"	Suppressed	1319962	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2002"	"2002"	Suppressed	1340372	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2003"	"2003"	Suppressed	1363380	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2004"	"2004"	Suppressed	1391802	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2005"	"2005"	Suppressed	1428241	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2006"	"2006"	Suppressed	1468669	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2007"	"2007"	10	1505105	Unreliable	Unreliable	0.30957	1.18720	0.20563
	"Idaho"	"16"	"2008"	"2008"	Suppressed	1534320	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2009"	"2009"	11	1554439	Unreliable	Unreliable	0.38022	1.36282	0.23272
	"Idaho"	"16"	"2010"	"2010"	14	1567582	Unreliable	Unreliable	0.54500	1.67257	0.26925
	"Idaho"	"16"	"2011"	"2011"	Suppressed	1584985	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	11	1595728	Unreliable	Unreliable	0.35923	1.28758	0.21870
	"Idaho"	"16"	"2013"	"2013"	14	1612136	Unreliable	Unreliable	0.46326	1.42172	0.23004
	"Idaho"	"16"	"2014"	"2014"	13	1634464	Unreliable	Unreliable	0.44820	1.51519	0.24590
	"Idaho"	"16"	"2015"	"2015"	16	1654930	Unreliable	Unreliable	0.62247	1.76849	0.27536
	"Idaho"	"16"	"2016"	"2016"	20	1683140	1.18826	1.32564	0.79813	2.07014	0.30130
	"Illinois"	"17"	"1999"	"1999"	25	12359020	0.20228	0.20468	0.13114	0.30455	0.04156
	"Illinois"	"17"	"2000"	"2000"	24	12419293	0.19325	0.20177	0.12928	0.30022	0.04143
	"Illinois"	"17"	"2001"	"2001"	34	12488445	0.27225	0.27675	0.19166	0.38673	0.04759
	"Illinois"	"17"	"2002"	"2002"	40	12525556	0.31935	0.30582	0.21848	0.41645	0.04862
	"Illinois"	"17"	"2003"	"2003"	32	12556006	0.25486	0.25230	0.17257	0.35617	0.04469
	"Illinois"	"17"	"2004"	"2004"	38	12589773	0.30183	0.31086	0.21998	0.42668	0.05049
	"Illinois"	"17"	"2005"	"2005"	59	12609903	0.46789	0.47511	0.36168	0.61286	0.06210
	"Illinois"	"17"	"2006"	"2006"	375	12643955	2.96584	2.98710	2.68374	3.29046	0.15478
	"Illinois"	"17"	"2007"	"2007"	101	12695866	0.79553	0.80660	0.64852	0.96468	0.08065
	"Illinois"	"17"	"2008"	"2008"	83	12747038	0.65113	0.66478	0.52872	0.82517	0.07335
	"Illinois"	"17"	"2009"	"2009"	111	12796778	0.86741	0.86252	0.70048	1.02456	0.08267
	"Illinois"	"17"	"2010"	"2010"	115	12830632	0.89629	0.91814	0.74856	1.08773	0.08652
	"Illinois"	"17"	"2011"	"2011"	86	12869257	0.66826	0.67933	0.54186	0.84106	0.07412
	"Illinois"	"17"	"2012"	"2012"	84	12875255	0.65241	0.64517	0.51312	0.80082	0.07142
